#nii_code,mext_code,jsps_code,name_ja,name_en,name_yomi
0083203,83203,,富山県環境科学センター,Toyama Prefectural Environmental Science Research Center,トヤマケンカンキョウカガクセンター
382958,83205,,富山県産業技術研究開発センター,Toyama Industrial Technology Research and Development Center,トヤマケンサンギョウギジュツケンキュウカイハツセンター
382865,83207,,富山県農林水産総合技術センター,Toyama Prefectural Agricultural,トヤマケンノウリンスイサンソウゴウギジュツセンター
382959,83206,,富山県薬事総合研究開発センター,Toyama Prefectural Institute for Pharmaceutical Research,トヤマケンヤクジソウゴウケンキュウカイハツセンター
382963,84314,,地方独立行政法人京都市産業技術研究所,Kyoto Municipal Institute of Industrial Technology and Culture,ドクリツギョウシエホウジンキョウトシサンギョウギジュツケンキュジョ
382719,83712,,独立行政法人国立病院機構長良医療センター(臨床研究部),独立行政法人国立病院機構長良医療センター(臨床研究部),ドクリツギョウセイホウジンコクリツビョウインキコウナガライリョウセンター(リンショウケンキュウブ)
382718,84103,,独立行政法人国立病院機構三重病院(臨床研究部),独立行政法人国立病院機構三重病院(臨床研究部),ドクリツギョウセイホウジンコクリツビョウインキコウミエビョウイン(リンショウケンキュウブ)
0087703,87703,87703,独立行政法人国立病院機構南九州病院（臨床研究部）,Minami Kyusyu National Hospital,ドクリツギョウセイホウジンコクリツビョウインキコウミナミキュウシュウビョウイン（リンショウケンキュウブ）
382744,81303,,地方独立行政法人宮城県立病院機構宮城県立がんセンター(研究所),Miyagi Prefectural Hospital Organization Miyagi Cancer Center,ドクリツギョウセイホウジンミヤギケンリツビョウインキコウミヤギケンリツガンセンター(ケンキュウジョ)
383056,M0003,,長崎県工業技術センター,Industrial Technology Center of Nagasaki,ナガサキケンコウギョウギジュツセンター
382949,87304,,長崎県総合水産試験場,Nagasaki Prefectural Institute of Fisheries,ナガサキソウゴウスイサンシケンジョウ
0083601,83601,,長野県林業総合センター,Nagano Prefectural Forestry Research Center,ナガノケンリンギョウソウゴウセンター
0083908,83908,,名古屋市工業研究所,Nagoya Municipal Industrial Research Institute,ナゴヤシコウギョウケンキュウジョ
0084606,84606,,奈良県森林技術センター,Nara Forest Research Institute,ナラケンシンリンギジュツセンター
0084602,84602,,奈良県立橿原考古学研究所,"Kashihara Archaeological Institute , Nara prefecture",ナラケンリツカシハラコウコガクケンキュウジョ
383112,83108,,新潟県森林研究所,NIIGATA PREFECTURAL FOREST RESEARCH INSTITUTE,ニイガタケンシンリンケンキュウジョ
383055,M0002,,新潟県保健環境科学研究所,Niigata Prefectural Institute of Public Health and Environmental Sciences,ニイガタケンホケンカンキョウカガクケンキュウジョ
0183101,83101,83101,新潟県立歴史博物館,The Niigata Prefectural Museum Of History,ニイガタケンリツレキシハクブツカン
0084510,84510,,兵庫県立工業技術センター,Hyogo Prefectural Institute of Technology,ヒョウゴケンリツこうぎょうぎじゅつせんたー
0084518,84518,84518,兵庫県立尼崎総合医療センター(研究部),Hyogo Prefectural Amagasaki General Medical Center,ヒョウゴケンリツアマガサキソウゴウイリョウセンター
382948,84512,,兵庫県立健康科学研究所,Hyogo Prefectural Institute of Public Health science,ヒョウゴケンリツケンキュウカガクケンキュウジョ
0084508,84508,,兵庫県立農林水産技術総合センター,"Hyogo Prefectural Technology Center for Agriculture, Forestry and Fisheries",ヒョウゴケンリツノウリンスイサンギジュツソウゴウセンター
0084501,84501,,兵庫県立人と自然の博物館,"The Museum of Nature and Human Activities, Hyogo",ヒョウゴケンリツヒトトシゼンノハクブツカン
382980,84520,,兵庫県立姫路循環器病センター(研究部),Hyogo Brain and Heart Center,ヒョウゴケンリツヒメジジュンカンキビョウセンター(ケンキュウブ)
382848,85405,,広島県立総合技術研究所(保健環境センター),"Hiroshima Prefectural Technology Research Institute, Public Health and Environment Center",ヒロシマケンリツソウゴウギジュツケンキュウジョ(ホケンカンキョウセンター)
0085404,85404,,広島県立林業技術センター,広島県立林業技術センター,ヒロシマケンリツリンギョウギジュツセンター
382946,83402,,福井県建設技術研究センター,Industrial Technology Center of Fukui Prefecture Construction Technology Research Department,フクイケンケンセツギジュツケンキュウセンター
382876,83404,,福井県里山里海湖研究所,Fukui Prefectural Satoyama-Satoumi Research Institute,フクイケンサトヤマサトウミケンキュウジョ
382789,83403,,福井県立病院(陽子線がん治療センター(陽子線治療研究所)),福井県立病院(陽子線がん治療センター(陽子線治療研究所)),フクイケンリツビョウイン(ヨウシセンガンチリョウセンター(ヨウシセンチリョウケンキュウショ))
0087104,87104,87104,福岡県工業技術センター,Fukuoka Industrial Technology Center,フクオカケンコウギョウギジュツセンター
0087116,87116,87116,福岡県水産海洋技術センター,Fukuoka Fisheries and Marine Technology Research Center,フクオカケンスイサンカイヨウギジュツセンター
382870,87110,87110,福岡県農林業総合試験場,Fukuoka Agricultural and Forestry Research Center,フクオカケンノウリンギョウソウゴウシケンジョウ
0087107,87107,87107,福岡県保健環境研究所,Fukuoka Institute of Health and Environmental Sciences,フクオカケンホケンカンキョウケンキュウジョ
0087108,87108,87108,福岡県立アジア文化交流センター,Asian Cultural Exchange Center,フクオカケンリツアジアブンカコウリュウセンター
0087115,87115,87115,福岡市美術館,Fukuoka Art Museum,フクオカシビジュツカン
382675,81605,,福島県環境創造センター,福島県環境創造センター,フクシマケンカンキョウソウゾウセンター
0081604,81604,81604,福島県農業総合センター,Fukushima Agricultural Technology Centre,フクシマケンノウギョウソウゴウセンター
0081601,81601,,福島県ハイテクプラザ,Fukushima Technology Centre,フクシマケンハイテクプラザ
0083811,83811,83811,ふじのくに地球環境史ミュージアム,"Museum of Natural and Environmental History, Shizuoka",フジノクニチキュウカンキョウシミュージアム
0080108,80108,80108,北海道環境科学研究センター,Hokkaido Institute of Environmental Sciences,ホッカイドウカンキョウカガクケンキュウセンター
0180101,80101,80101,北海道博物館,Hokkaido Museum,ホッカイドウハクブツカン
0080111,80111,,北海道立地質研究所,Geological Survey of Hokkaido,ホッカイドウリッチシツケンキュウジョ
0080106,80106,80106,北海道立衛生研究所,Hokkaido Institute of Public Health,ホッカイドウリツエイセイケンキュウジョ
0080114,80114,,北海道立上川農業試験場,Hokkaido Prefectural Kamikawa Agricultural Experiment Station,ホッカイドウリツカミカワノウギョウシケンジョウ
0080116,80116,,北海道立工業試験場,Hokkaido Industrial Research Institute,ホッカイドウリツコウギョウシケンジョウ
0080118,80118,,北海道立根釧農業試験場,Hokkaido Prefectural Konsen Agricultural Experiment Station,ホッカイドウリツコンセンノウギョウシケンジョウ
0080109,80109,80109,北海道立水産孵化場,Hokkaido Fish Hatchery,ホッカイドウリツスイサンウカジョウ
0080103,80103,80103,北海道立畜産試験場,Hokkaido Animal Research Center,ホッカイドウリツチクサンシケンジョウ
0080113,80113,,北海道立中央農業試験場,Hokkaido Central Agricultural Experiment Station,ホッカイドウリツチュウオウノウギョウシケンジョウ
0080115,80115,,北海道立花・野菜技術センター,Hokkaido Ornamental Plants and Vegetables Research Center,ホッカイドウリツハナ・ヤサイギジュツセンター
0080112,80112,,北海道立北方建築総合研究所,Hokkaido Northern Regional Building Research Institute,ホッカイドウリツホッポウケンチクソウゴウケンキュウジョ
0080104,80104,80104,北海道立林業試験場,Hokkaido Forestry Research Institute,ホッカイドウリツリンギョウシケンジョウ
0080110,80110,,北海道立林産試験場,Hokkaido Forest Products Research Institute,ホッカイドウリツリンサンシケンジョウ
383043,81306,,宮城県農業・園芸総合研究所,Miyagi Prefectural Institute of Agriculture and Horticulture,ミヤギケンノウギョウ・エンゲイソウゴウケンキュウジョ
0087601,87601,87601,宮崎県木材利用技術センター,Miyazaki Prefectural Wood Utilization Research Center,ミヤザキケンモクザイリヨウギジュツセンター
0082120,82120,82120,ミュージアムパーク茨城県自然博物館,Ibaraki Nature Museum,ミュージアムパークイバラキケンシゼンハクブツカン
0081503,81503,,山形県森林研究研修センター,Yamagata Prefectural Forest Research & Instruction Center,ヤマガタケンシンリンケンキュウケンシュウセンター
0083502,83502,,山梨県森林総合研究所,Yamanashi Forest Research Institute,ヤマナシケンシンリンソウゴウケンキュウショ
382806,83501,,山梨県富士山科学研究所,"Mount Fuji Research Institute, Yamanashi Prefectural Government",ヤマナシケンフジサンカガクケンキュウジョ
0083503,83503,83503,山梨県立博物館,Yamanashi Prefectural Museum,ヤマナシケンリツハクブツカン
0082701,82701,,横須賀市自然・人文博物館,The Yokosuka City Museum,ヨコスカシシゼン・ジンブンハクブツカン
383007,82733,,横浜市立脳卒中・神経脊椎センター(臨床研究部),Yokohama Brain and Spine Center,ヨコハマシリツノウソッチュウ・シンケイセキツイセンター(リンショウケンキュウブ)
382872,84701,84701,和歌山県農林水産部(農業試験場、果樹試験場、畜産試験場、林業試験場及び水産試験場),和歌山県農林水産部(農業試験場、果樹試験場、畜産試験場、林業試験場及び水産試験場),"ワカヤマケンノウリンスイサンブ(ノウギョウシケンジョウ,カジュシケンジョウ,チクサンシケンジョウ,リンギョウシケンジョウオヨビスイサンシケンジョウ)"
382994,84704,,和歌山県立博物館,Wakayama Prefectural Museum,ワカヤマケンリツハクブツカン
382708,83810,,静岡県畜産技術研究所,静岡県畜産技術研究所
382709,82725,,神奈川県立国際言語文化アカデミア,神奈川県立国際言語文化アカデミア
382711,85503,,山口県農林総合技術センター,Yamaguchi Prefectural Agriculture and Forestry General Technology Center
382712,81305,,宮城県畜産試験場,宮城県畜産試験場
382966,82122,,茨城県立こども病院(小児医療・がん研究センター),Ibaraki Children's Hospital,イバラキケンリツコドモビョウイン(ショウニイリョウ・ガンケンキュウセンター)
0088001,88001,,独立行政法人沖縄科学技術研究基盤整備機構,Okinawa Institute of Science and Technology,オキナワカガクギジュツケンキュウキバンセイビキコウ
382660,82627,,"National Institute of Maritime, Port and Aviation Technology",国立研究開発法人海上・港湾・航空技術研究所,カイジョウコウワンコウクウギジュツケンキュウジョ
0081602,81602,,独立行政法人家畜改良センター,"National Livestock Breeding Center, Incorporated Administrative Agency",カチクカイリョウセンター
0082640,82640,,独立行政法人経済産業研究所,"Research Institute of Economy, Trade and Industry",ケイザイサンギョウケンキュウジョ
0082655,82655,,独立行政法人交通安全環境研究所,National Traffic Safety and Environment Laboratory,コウツウアンゼンカンキョウケンキュウジョ
0082617,82617,,独立行政法人国立科学博物館,"National Museum of Nature and Science, Tokyo",コクリツカガクハクブツカン
382779,84420,,国立研究開発法人医薬基盤・健康・栄養研究所,"National Institutes of Biomedical Innovation, Health and Nutrition",コクリツケンキュウカイハツホウジンイヤクキバン･ケンコウ･エイヨウケンキュウジョ
382766,82645,,国立研究開発法人宇宙航空研究開発機構,Japan Aerospace EXploration Agency,コクリツケンキュウカイハツホウジンウチュウコウクウケンキュウカイハツキコウ
382771,82706,,国立研究開発法人海洋研究開発機構,Japan Agency for Marine-Earth Science and Technology,コクリツケンキュウカイハツホウジンカイヨウケンキュウカイハツキコウ
382754,82113,,国立研究開発法人建築研究所,Building Research Institute,コクリツケンキュウカイハツホウジンケンチクケンキュウジョ
382820,82707,,国立研究開発法人港湾空港技術研究所,Port and Airport Research Institute,コクリツケンキュウカイハツホウジンコウワンコウクウギジュツケンキュウジョ
382749,82104,,国立研究開発法人国際農林水産業研究センター,Japan International Research Center for Agricultural Sciences,コクリツケンキュウカイハツホウジンコクサイノウリンスイサンギョウケンキュウセンター
382747,82101,,国立研究開発法人国立環境研究所,National Institute for Environmental Studies,コクリツケンキュウカイハツホウジンコクリツカンキョウケンキュウショ
382764,82626,,国立研究開発法人産業技術総合研究所,National Institute of Advanced Industrial Science and Technology,コクリツケンキュウカイハツホウジンサンギョウギジュツソウゴウケンキュウジョ
382750,82105,,国立研究開発法人森林研究・整備機構,Forest Research and Management Organization,コクリツケンキュウカイハツホウジンシンリンケンキュウ･セイビキコウ
382765,82636,,国立研究開発法人情報通信研究機構,National Institute of Information and Communications Technology,コクリツケンキュウカイハツホウジンジョウホウツウシンケンキュウキコウ
0182708,82708,82708,国立研究開発法人水産研究・教育機構,Fisheries Research and Education Agency,コクリツケンキュウカイハツホウジンスイサンケンキュウ・キョウイクキコウ
382819,82642,,国立研究開発法人電子航法研究所,Electronic Navigation Research Institute,コクリツケンキュウカイハツホウジンデンシコウホウケンキュウジョ
382756,82114,,国立研究開発法人土木研究所,Public Works Research Institute,コクリツケンキュウカイハツホウジンドボクケンキュウジョ
382752,82110,,国立研究開発法人日本原子力研究開発機構,Japan Atomic Energy Agency,コクリツケンキュウカイハツホウジンニホンゲンシリョクケンキュウカイハツキコウ
382812,82107,,国立研究開発法人農業環境技術研究所,National Institute for Agro-Environmental Sciences,コクリツケンキュウカイハツホウジンノウギョウカンコウギジュツケンキュウジョ
382817,82112,,国立研究開発法人農業生物資源研究所,国立研究開発法人農業生物資源研究所,コクリツケンキュウカイハツホウジンノウギョウセイブツシゲンケンキュウジョ
382753,82111,,国立研究開発法人農業・食品産業技術総合研究機構,National Agriculture and Food Research Organization,コクリツケンキュウカイハツホウジンノウギョウ･ショクヒンサンギョウギジュツソウゴウケンキュウキコウ
382751,82108,,国立研究開発法人物質・材料研究機構,National Institute for Materials Science,コクリツケンキュウカイハツホウジンブッシツ･ザイリョウケンキュウキコウ
382748,82102,,国立研究開発法人防災科学技術研究所,National Research Institute for Earth Science and Disaster Prevention,コクリツケンキュウカイハツホウジンボウサイカガクギジュツケンキュウジョ
0182401,82401,82401,国立研究開発法人理化学研究所,Institute of Physical and Chemical Research,コクリツケンキュウカイハツホウジンリカガクケンキュウジョ
0182502,82502,82502,国立研究開発法人量子科学技術研究開発機構,National Institutes for Quantum and Radiological Science and Technology,コクリツケンキュウカイハツホウジンリョウシカガクギジュツケンキュウカイハツキコウ
0082618,82618,,独立行政法人国立国語研究所,The National Institute for Japanese Language,コクリツコクゴケンキュウジョ
0082403,82403,,独立行政法人国立女性教育会館,National Women's Education Center,コクリツジョセイキョウイクカイカン
0084302,84302,,独立行政法人国立美術館京都国立近代美術館,"The National Museum of Modern Art,Kyoto",コクリツビジュツカンキョウトコクリツキンダイビジュツカン
0084411,84411,,独立行政法人国立美術館国立国際美術館,"The National Museum of Art, Osaka",コクリツビジュツカンコクリツコクサイビジュツカン
0082622,82622,,独立行政法人国立美術館国立西洋美術館,"The National Museum of Western Art, Tokyo",コクリツビジュツカンコクリツセイヨウビジュツカン
0082621,82621,,独立行政法人国立美術館東京国立近代美術館,"The National Museum of Modern Art, Tokyo",コクリツビジュツカントウキョウコクリツキンダイビジュツカン
0084303,84303,,独立行政法人国立病院機構(宇多野病院臨床研究部),"Department of Clinical Research, National Hospital Organization Utano National Hospital",コクリツビョウインキコウ(ウタノビョウインリンショウケンキュウブ)
0083301,83301,,独立行政法人国立病院機構(金沢医療センター臨床研究部),"Department of Clinical Research, National Hospital Organization Kanazawa Medical Center",コクリツビョウインキコウ(カナザワイリョウセンターリンショウケンキュウブ)
0084305,84305,,独立行政法人国立病院機構(京都医療センター臨床研究センター),"Department of Clinical Research, National Hospital Organization Kyoto Medical Center",コクリツビョウインキコウ(キョウトイリョウセンターリンショウケンキュウセンター
0085402,85402,,独立行政法人国立病院機構(呉医療センター臨床研究部),"Department of Clinical Research, National Hospital Organization Kure Medical Center",コクリツビョウインキコウ(クレイリョウセンターリンショウケンキュウブ)
0082710,82710,,独立行政法人国立病院機構(相模原病院臨床研究センター),"Clinical Research Center for Allergy and Rheumatology, National Hospital Organization, Sagamihara National Hospital",コクリツビョウインキコウ(サガミハラビョウインリンショウケンキュウセンター)
0083801,83801,,独立行政法人国立病院機構(静岡・てんかん神経医療センター臨床研究部),"National Epilepsy Center, Shizuoka Institute of Epilepsy and Neurological Disorders",コクリツビョウインキコウ(シズオカ・テンカンシンケイイリョウセンターリンショウケンキュウブ)
0086201,86201,86201,独立行政法人国立病院機構(善通寺病院臨床研究部),"Department of Clinical Research, National Hospital Organization Zentsuji National Hospital",コクリツビョウインキコウ(ゼンツウジビョウインリンショウケンキュウブ)
0082643,82643,,独立行政法人国立病院機構(東京医療センター臨床研究センター),独立行政法人国立病院機構(東京医療センター臨床研究センター),コクリツビョウインキコウ(トウキョウイリョウセンターリンショウケンキュウセンター)
0087301,87301,87301,独立行政法人国立病院機構(長崎医療センター臨床研究センター),"Department of Clinical Research, National Hospital Organization Nagasaki Medical Center",コクリツビョウインキコウ(ナガサキイリョウセンターリンショウケンキュウセンター)
0081201,81201,,独立行政法人国立病院機構(花巻病院臨床研究部),"Department of Clinical Research, National Hospital Organization Hanamaki National Hospital",コクリツビョウインキコウ(ハナマキビョウインリンショウケンキュウブ)
0087701,87701,87701,独立行政法人国立病院機構鹿児島医療センター(臨床研究部),"Department of Clinical Research, National Hospital Organization Kagoshima Medical",コクリツビョウインキコウカゴシマイリョウセンター(リンショウケンキュウブ)
0087403,87403,87403,独立行政法人国立病院機構熊本医療センター(臨床研究部),"Department of Clinical Research, Nationai Hospital Organization Kumamoto Medical Center",コクリツビョウインキコウクマモトイリョウセンター(リンショウケンキュウブ)
0082666,82666,,独立行政法人国立病院機構災害医療センター(臨床研究部),"Department of Clinical Research, National Hospital Organization National Disaster Medical Center",コクリツビョウインキコウサイガイイリョウセンター（リンショウケンキュウブ）
0086102,86102,86102,独立行政法人国立病院機構徳島病院(臨床研究部),"Department of Clinical Research, National Hospital Organization Tokushima National Hospital",コクリツビョウインキコウトクシマビョウイン(リンショウケンキュウブ)
0080107,80107,,独立行政法人国立病院機構函館病院(臨床研究部),"Department of Clinical Research, National Hospital Organization Hakodate National Hospital",コクリツビョウインキコウハコダテビョウイン(リンショウケンキュウブ)
0083905,83905,,独立行政法人国立病院機構東名古屋病院(臨床研究部),"Department of Clinical Research, National Hospital Organization Higashinagoya National Hospital",コクリツビョウインキコウヒガシナゴヤビョウイン(リンショウケンキュウブ)
0087109,87109,87109,独立行政法人国立病院機構福岡病院(臨床研究部),"Department of Clinical Research, National Hospital Organization Fukuoka National Hospital",コクリツビョウインキコウフクオカビョウイン(リンショウケンキュウブ)
0084101,84101,,独立行政法人国立病院機構三重中央医療センター(臨床研究部),"Department of Clinical Research, Nationai Hospital Organization Mie Chuo Medical Center",コクリツビョウインキコウミエチュウオウイリョウセンター(リンショウケンキュウブ)
0082119,82119,,独立行政法人国立病院機構水戸医療センター(臨床研究部),"Department of Clinical Research, National Hospital Organization Mito Medical Center",コクリツビョウインキコウミトイリョウセンター（リンショウケンキュウブ）
0081301,81301,,独立行政法人国立病院機構(仙台医療センター臨床研究部),"Department of Clinical Research, National Hospital Organization Sendai Medical Center",コクリツビョウインキコウ（センダイイリョウセンターリンショウケンキュウブ）
0081302,81302,,独立行政法人国立病院機構(宮城病院臨床研究部),"Department of Clinical Research, Miyagi National Hospital Organization Sendai Medical Center",コクリツビョウインキコウ（ミヤギビョウインリンショウケンキュウブ）
0087106,87106,,独立行政法人国立文化財機構九州国立博物館,Kyushu National Museum,コクリツブンカザイキコウキュウシュウコクリツハクブツカン
0082620,82620,,独立行政法人国立文化財機構東京文化財研究所,Independent Administrative Institution National Institutes for Cultural Heritage Tokyo National Research Institute for Cultural Properties,コクリツブンカザイキコウトウキョウブンカザイケンキュウショ
0085403,85403,,独立行政法人酒類総合研究所,National Research Institute of Brewing,シュルイソウゴウケンキュウジョ
0082633,82633,,独立行政法人消防研究所,National Research Institute of Fire and Disaster.,ショウボウケンキュウショ
0082106,82106,,独立行政法人食品総合研究所,National Food Research Institute,ショクヒンソウゴウケンキュウショ
0085502,85502,,独立行政法人水産大学校,National Fisheries University,スイサンダイガッコウ
382663,82646,,National Institution for Academic Degrees and Quality Enhancement of Higher Education,独立行政法人大学改革支援・学位授与機構,ダイガクカイカクシエンガクイジュヨキコウ
0082616,82616,,独立行政法人大学入試センター,The National Center for University Entrance Examinations,ダイガクニュウシセンター
382774,84409,,地方独立行政法人大阪府立病院機構大阪国際がんセンター(研究所),Osaka International Cancer Institute,チホウドクリツギョウセイホウジンオオサカグリツビョウインキコウオオサカコクサイガンセンター(ケンキュウジョ)
382979,84432,,地方独立行政法人大阪府立病院機構大阪急性期・総合医療センター(臨床研究支援センター),Osaka General Medical Center,チホウドクリツギョウセイホウジンオオサカフリツビョウインキコウオオサカキュウセイキ･ソウゴウイリョウセンター(リンショウケンキュウシエンセンター)
0082670,82670,,地方独立行政法人東京都立産業技術研究センター,Tokyo Metropolitan Industrial Technology Research Institute,トウキョウトリツサンギョウギジュツケンキュウセンター
382881,82125,,独立行政法人教職員支援機構(次世代教育推進センター調査企画課),National Institute for School Teachers and Staff Development Center for Next Generation Education,ドクリツギョウセイホウジンキョウショクインシエンキコウ(ジセダイキョウイクスイシンセンターチョウサキカクカ)
0082727,82727,82727,独立行政法人高齢・障害・求職者雇用支援機構職業能力開発総合大学校(能力開発院、基盤整備センター),独立行政法人高齢・障害・求職者雇用支援機構職業能力開発総合大学校(能力開発院、基盤整備センター),"ドクリツギョウセイホウジンコウレイ･ショウガイ･キュウショクシャコヨウシエンキコウショクギョウノウリョクカイハツソウゴウダイガッコウ(ノウリョクカイハツイン,キバンセイビセンター)"
382965,85302,,独立行政法人国立病院機構(南岡山医療センター臨床研究部),National Hospital Organization Minami-Okayama Medical Center,ドクリツギョウセイホウジンコクエイツビョウインキコウ(ミナミオカヤマイリョウセンターリンショウケンキュウブ)
383110,82808,82808,独立行政法人国際協力機構(緒方貞子平和開発研究所),JICA Ogata Sadako Research Institute for Peace and Development,ドクリツギョウセイホウジンコクサキョウリョクキコウ(オガタサダコヘイワカイハツケンキュウジョ)
382853,82732,,独立行政法人国民生活センター(商品テスト部、教育研修部),National consumer affairs center of Japan,ドクリツギョウセイホウジンコクミンセイカツセンター(ショウヒンテストブ、キョウイクケンシュウブ)
0082695,82695,82695,独立行政法人国立高等専門学校機構(教育研究調査室),National Institute of Technology,ドクリツギョウセイホウジンコクリツコウトウセンモンガッコウキコウ(キョウイクケンキュウチョウサシツ)
383101,82623,,独立行政法人国立青少年教育振興機構青少年教育研究センター,National Institution For Youth Education Research Center for Youth Education,ドクリツギョウセイホウジンコクリツセイショウネンキョウイクシンコウキコウセイショウネンキョウイクケンキュウセンター
382769,82705,,独立行政法人国立特別支援教育総合研究所,National Institute of Special Needs Education,ドクリツギョウセイホウジンコクリツトクベツシエンキョウイクソウゴウケンキュウジョ
0084416,84416,,独立行政法人国立病院機構(大阪南医療センター臨床研究部),National Hospital Organization Osaka-Minami Medical Center,ドクリツギョウセイホウジンコクリツビョウインキコウ(オオサカミナミイリョウセンターリンショウケンキュウブ)
0187102,87102,87102,独立行政法人国立病院機構(九州がんセンター臨床研究センター),"National Hospital Organization, Kyushu Cancer Center",ドクリツギョウセイホウジンコクリツビョウインキコウ(キュウシュウガンセンターリンショウケンキュウセンター)
382703,82712,,独立行政法人国立病院機構(久里浜医療センター臨床研究部),独立行政法人国立病院機構(久里浜医療センター臨床研究部),ドクリツギョウセイホウジンコクリツビョウインキコウ(クリハマイリョウセンターリンショウケンキュウブ)
382758,82506,,独立行政法人国立病院機構(千葉東病院臨床研究部),National Hospital Organization Chiba-East-Hospital,ドクリツギョウセイホウジンコクリツビョウインキコウ(チバヒガシビョウインリンショウケンキュウブ)
0082690,82690,82690,独立行政法人国立病院機構東京病院(臨床研究部),Tokyo National Hospital (Clinical research),ドクリツギョウセイホウジンコクリツビョウインキコウ(リンショウケンキュウブ)
382788,82123,,独立行政法人国立病院機構茨城東病院(臨床研究部),National Hopspital Organization Ibarakihigashi National Hospital,ドクリツギョウセイホウジンコクリツビョウインキコウイバラキヒガシビョウイン(リンショウケンキュウブ)
0087206,87206,87206,独立行政法人国立病院機構嬉野医療センター(臨床研究部),"National Hospital Organization, Ureshino Medical Center",ドクリツギョウセイホウジンコクリツビョウインキコウウレシノイリョウセンター(リンショウケンキュウブ)
0086303,86303,86303,独立行政法人国立病院機構愛媛医療センター(臨床研究部),"National Hospital Organization, Ehime Medical Center (Clinical Research)",ドクリツギョウセイホウジンコクリツビョウインキコウエヒメイリョウセンター(リンショウケンキュウブ)
382776,84414,,独立行政法人国立病院機構大阪医療センター(臨床研究センター),National Hospital Organization Osaka National Hospital Institute for Clinical Reserch,ドクリツギョウセイホウジンコクリツビョウインキコウオオサカイリョウセンター(リンショウケンキュウセンター)
383022,84425,,独立行政法人国立病院機構大阪刀根山医療センター(臨床研究部),Osaka Toneyama Medical Center,ドクリツギョウセイホウジンコクリツビョウインキコウオオサカトネヤマイリョウセンター(リンショウケンキュウブ)
0087119,87119,87119,独立行政法人国立病院機構大牟田病院(臨床研究部),National Omuta Hospital (Clinical Research Center),ドクリツギョウセイホウジンコクリツビョウインキコウオオムタビョウイン(リンショウケンキュウブ)
0085306,85306,85306,独立行政法人国立病院機構岡山医療センター(臨床研究部),独立行政法人国立病院機構岡山医療センター(臨床研究部),ドクリツギョウセイホウジンコクリツビョウインキコウオカヤマイリョウセンター(リンショウケンキュウブ)
382883,88004,,独立行政法人国立病院機構沖縄病院(臨床研究部),National Hospital Organization Okinawa National Hospital,ドクリツギョウセイホウジンコクリツビョウインキコウオキナワビョウイン(リンショウケンキュウブ)
0087404,87404,87404,独立行政法人国立病院機構菊池病院(臨床研究部),"National Hospital Organization, Kikuchi National Hospital",ドクリツギョウセイホウジンコクリツビョウインキコウキクチビョウイン(リンショウケンキュウブ)
0187105,87105,87105,独立行政法人国立病院機構九州医療センター(臨床研究センター),"National Hospital Organization, Kyushu Medical Center (Clinical Institute)",ドクリツギョウセイホウジンコクリツビョウインキコウキュウシュウイリョウセンター(リンショウケンキュウセンター)
382991,84412,,独立行政法人国立病院機構近畿中央呼吸器センター,NARIONAL HOSPITAL ORGANIZATION KINKI-CHUO CHEST MEDICAL CENTER,ドクリツギョウセイホウジンコクリツビョウインキコウキンキチュウオウコキュウキセンター
0087405,87405,87405,独立行政法人国立病院機構熊本再春荘病院(臨床研究部),Kumamoto Saishunso National Hospital,ドクリツギョウセイホウジンコクリツビョウインキコウクマモトサイシュンソウビョウイン(リンショウケンキュウブ)
0086403,86403,86403,独立行政法人国立病院機構高知病院(臨床研究部),Kochi National Hospital,ドクリツギョウセイホウジンコクリツビョウインキコウコウチビョウイン(リンショウケンキュウブ)
0087118,87118,87118,独立行政法人国立病院機構小倉医療センター(臨床研究部),Kokura Medical Center,ドクリツギョウセイホウジンコクリツビョウインキコウコクライリョウセンター(リンショウケンキュウブ)
383126,83105,,独立行政法人国立病院機構さいがた医療センター(臨床研究部),National Hospital Organization Saigata Medical Center,ドクリツギョウセイホウジンコクリツビョウインキコウサイガタイリョウセンター(リンショケンキュウブ)
383036,82408,,独立行政法人国立病院機構埼玉病院(臨床研究部),National Hospital Organization Saitama National Hospital,ドクリツギョウセイホウジンコクリツビョウインキコウサイタマビョウイン(リンショウケンキュウブ)
382869,86301,86301,独立行政法人国立病院機構四国がんセンター(臨床研究センター),National Hospital Organization Shikoku Cancer Center,ドクリツギョウセイホウジンコクリツビョウインキコウシコクガンセンター(リンショウケンキュウセンター)
0086202,86202,86202,独立行政法人国立病院機構四国こどもとおとなの医療センター(臨床研究部(成育)、臨床研究部(循環器)),独立行政法人国立病院機構四国こどもとおとなの医療センター(臨床研究部(成育)、臨床研究部(循環器)),ドクリツギョウセイホウジンコクリツビョウインキコウシコクコドモオトナノイリョウセンター(リンショウケンキュウブ(セイイク)、リンショウケンキュウブ(ジュンカンキ))
382727,82308,,独立行政法人国立病院機構渋川医療センター(臨床研究部),National Hospital Organization Shibukawa Medical Center,ドクリツギョウセイホウジンコクリツビョウインキコウシブカワイリョウセンター(リンショウケンキュウブ)
0082515,82515,82515,独立行政法人国立病院機構 下志津病院(臨床研究部),独立行政法人国立病院機構 下志津病院(臨床研究部),ドクリツギョウセイホウジンコクリツビョウインキコウシモシヅビョウイン(リンショウケンキュウブ)
